MQ_KURZNAME;DET_NAME_ALT;DET_NAME_NEU;DET_ID15;MQ_ID15;STRASSE;POSITION;POS_DETAIL;RICHTUNG;SPUR;annotation;LÄNGE (WGS84);BREITE (WGS84);INBETRIEBNAHME;ABBAUDATUM;DEINSTALLIERT;KOMMENTAR
TE001;TEU00002_Det0;TE001_Det_HF1;1.00101E+14;1.00201E+14;A115;AS Spanische Allee – Brücke;AK Zehlendorf;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.19257786;52.43386833;18.02.03;;;
TE001;TEU00002_Det1;TE001_Det_HF2;1.00101E+14;1.00201E+14;A115;AS Spanische Allee – Brücke;AK Zehlendorf;Südwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.19257786;52.43386833;18.02.03;;;
TE002;TEU00002_Det2;TE002_Det_HF1;1.00101E+14;1.00201E+14;A115;AS Spanische Allee – Brücke;AD Funkturm;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.1927467;52.43381256;18.02.03;;;
TE002;TEU00002_Det3;TE002_Det_HF2;1.00101E+14;1.00201E+14;A115;AS Spanische Allee – Brücke;AD Funkturm;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.1927467;52.43381256;18.02.03;;;
TE004;TEU00004_Det0;TE004_Det_HF1;1.00101E+14;1.00201E+14;Clayallee;zwischen Scharfestraße und Propst-Süssmilch-Weg, in Höhe Haus Nr. 343;Potsdamer Chaussee;Süd;HF_R;Hauptfahrbahn rechte Spur;13.26130077;52.43664151;18.02.03;;;
TE004;TEU00004_Det1;TE004_Det_HF2;1.00101E+14;1.00201E+14;Clayallee;zwischen Scharfestraße und Propst-Süssmilch-Weg, in Höhe Haus Nr. 343;Potsdamer Chaussee;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.26130077;52.43664151;18.02.03;;;
TE005;TEU00005_Det0;TE005_Det_HF1;1.00101E+14;1.00201E+14;Berliner Straße;zwischen Seehofstraße und Gartenstraße, in Höhe Haus Nr. 10 (gegenüber);Clayallee;West;HF_R;Hauptfahrbahn rechte Spur;13.26310552;52.43511242;19.02.03;;;
TE005;TEU00005_Det1;TE005_Det_HF2;1.00101E+14;1.00201E+14;Berliner Straße;zwischen Seehofstraße und Gartenstraße, in Höhe Haus Nr. 10 (gegenüber);Clayallee;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.26310552;52.43511242;19.02.03;;;
TE006;TEU00006_Det0;TE006_Det_HF1;1.00101E+14;1.00201E+14;Teltower Damm;zwischen Kirchstraße und Potsdamer Straße, in Höhe Haus Nr. 13 (gegenüber);Berliner Straße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.25988057;52.43374142;18.02.03;;;
TE006;TEU00006_Det1;TE006_Det_HF2;1.00101E+14;1.00201E+14;Teltower Damm;zwischen Kirchstraße und Potsdamer Straße, in Höhe Haus Nr. 13 (gegenüber);Berliner Straße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.25988057;52.43374142;18.02.03;;;
TE009;TEU00009_Det0;TE009_Det_HF1;1.00101E+14;1.00201E+14;Großbeerenstraße;zwischen Körtingstraße und Wilhelm-Pasewaldt-Straße, Ecke Willhelm-Pasewald-Straße;Friedenstraße;Nordost;HF_R;Hauptfahrbahn rechte Spur;13.37926717;52.43614059;19.02.03;;;
TE009;TEU00009_Det1;TE009_Det_HF2;1.00101E+14;1.00201E+14;Großbeerenstraße;zwischen Körtingstraße und Wilhelm-Pasewaldt-Straße, Ecke Willhelm-Pasewald-Straße;Friedenstraße;Nordost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.37926717;52.43614059;19.02.03;;;
TE010;TEU00010_Det0;TE010_Det_HF1;1.00101E+14;1.00201E+14;Marienfelder Allee;zwischen Domagkstraße und Malteser Straße, in Höhe Haus Nr. 130b;stadtauswärts;Südwest;HF_R;Hauptfahrbahn rechte Spur;13.36441331;52.41487617;18.02.03;;;
TE011;TEU00011_Det0;TE011_Det_HF1;1.00101E+14;1.00201E+14;Marienfelder Allee;zwischen Ahrensdorfer Straße und Diedersdorfer Weg, ca. 330 m vor Nahmitzer Damm, 4. LM vor Diedersdorfer Weg (LM230);stadteinwärts;Nord;HF_R;Hauptfahrbahn rechte Spur;13.35974087;52.40959836;30.09.07;;;
TE011;TEU00011_Det1;TE011_Det_HF2;1.00101E+14;1.00201E+14;Marienfelder Allee;zwischen Ahrensdorfer Straße und Diedersdorfer Weg, ca. 330 m vor Nahmitzer Damm, 4. LM vor Diedersdorfer Weg (LM230);stadteinwärts;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35974087;52.40959836;30.09.07;;;
TE012;TEU00012_Det0;TE012_Det_HF1;1.00101E+14;1.00201E+14;Mariendorfer Damm;zwischen Kettinger Straße und Buckower Chaussee, in Höhe Haus Nr. 434;Buckower Chaussee;Süd;HF_R;Hauptfahrbahn rechte Spur;13.4000522;52.41615714;18.02.03;;;
TE012;TEU00012_Det1;TE012_Det_HF2;1.00101E+14;1.00201E+14;Mariendorfer Damm;zwischen Kettinger Straße und Buckower Chaussee, in Höhe Haus Nr. 434;Buckower Chaussee;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.4000522;52.41615714;18.02.03;;;
TE013;TEU00013_Det0;TE013_Det_HF1;1.00101E+14;1.00201E+14;Lichtenrader Damm;zwischen Reichnerweg und Baldesheimer Weg, in Höhe Haus Nr. 13, Ecke Baldesheimer Weg;Marienfelder Chaussee;Nord;HF_R;Hauptfahrbahn rechte Spur;13.40209827;52.41316159;18.02.03;;;
TE013;TEU00013_Det1;TE013_Det_HF2;1.00101E+14;1.00201E+14;Lichtenrader Damm;zwischen Reichnerweg und Baldesheimer Weg, in Höhe Haus Nr. 13, Ecke Baldesheimer Weg;Marienfelder Chaussee;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.40209827;52.41316159;18.02.03;;;
TE014;TEU00014_Det0;TE014_Det_HF1;1.00101E+14;1.00201E+14;Mariendorfer Damm;zwischen Hundsteinweg und Friedenstraße, in Höhe Haus Nr. 161,  vor Friedenstraße;Reißeckstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.38824115;52.43746263;19.02.03;;;
TE014;TEU00014_Det1;TE014_Det_HF2;1.00101E+14;1.00201E+14;Mariendorfer Damm;zwischen Hundsteinweg und Friedenstraße, in Höhe Haus Nr. 161,  vor Friedenstraße;Reißeckstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.38824115;52.43746263;19.02.03;;;
TE015;TEU00015_Det1;TE015_Det_HF1;1.00101E+14;1.00201E+14;Neuköllner Straße;2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268;Fritz-Erler-Allee;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.48488437;52.42469401;19.02.03;;;
TE015;TEU00015_Det2;TE015_Det_HF2;1.00101E+14;1.00201E+14;Neuköllner Straße;2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268;Fritz-Erler-Allee;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.48488437;52.42469401;19.02.03;;;
TE016;TEU00015_Det0;TE016_Det_LA;1.00101E+14;1.00201E+14;Neuköllner Straße;2. LM nach Stubenrauchstraße, gegenüber Haus Nr. 268 (Linksabbieger);Fritz-Erler-Allee;Nordwest;LA;Linksabbieger;13.48491532;52.42470935;19.02.03;;;
TE017;TEU00017_Det0;TE017_Det_HF1;1.00101E+14;1.00201E+14;Buschkrugallee;zwischen Zeile 1 und Späthstraße;Späthstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.45291236;52.4510216;19.02.03;;;
TE017;TEU00017_Det1;TE017_Det_HF2;1.00101E+14;1.00201E+14;Buschkrugallee;zwischen Zeile 1 und Späthstraße;Späthstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.45291236;52.4510216;19.02.03;;;
TE018;TEU00018_Det0;TE018_Det_HF1;1.00101E+14;1.00201E+14;Gradestraße;zwischen Tempelhofer Weg und A100 AS Gradestraße, in Höhe der Bahnunterführung;AS Gradestraße;West;HF_R;Hauptfahrbahn rechte Spur;13.41975725;52.45218494;19.02.03;;;
TE018;TEU00018_Det1;TE018_Det_HF2;1.00101E+14;1.00201E+14;Gradestraße;zwischen Tempelhofer Weg und A100 AS Gradestraße, in Höhe der Bahnunterführung;AS Gradestraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.41975725;52.45218494;19.02.03;;;
TE019;TEU00018_Det2;TE019_Det_HF1;1.00101E+14;1.00201E+14;Gradestraße;zwischen A100 AS Gradestraße und Tempelhofer Weg, in Höhe der Bahnunterführung;Tempelhofer Weg;Ost;HF_R;Hauptfahrbahn rechte Spur;13.41966228;52.45207024;19.02.03;;;
TE019;TEU00018_Det3;TE019_Det_HF2;1.00101E+14;1.00201E+14;Gradestraße;zwischen A100 AS Gradestraße und Tempelhofer Weg, in Höhe der Bahnunterführung;Tempelhofer Weg;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.41966228;52.45207024;19.02.03;;;
TE021;TEU00021_Det0;TE021_Det_HF1;1.00101E+14;1.00201E+14;Roedernallee;zwischen Alt-Reinickendorf und Bahnunterführung;;Nord;HF_R;Hauptfahrbahn rechte Spur;13.34798158;52.57670433;19.02.03;;;
TE021;TEU00021_Det1;TE021_Det_HF2;1.00101E+14;1.00201E+14;Roedernallee;zwischen Alt-Reinickendorf und Bahnunterführung;;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34798158;52.57670433;19.02.03;;;
TE022;TEU00022_Det0;TE022_Det_HF1;1.00101E+14;1.00201E+14;Roedernallee;zwischen Bahnunterführung und Alt-Reinickendorf;;Süd;HF_R;Hauptfahrbahn rechte Spur;13.34778595;52.57754524;18.02.03;;;
TE022;TEU00022_Det1;TE022_Det_HF2;1.00101E+14;1.00201E+14;Roedernallee;zwischen Bahnunterführung und Alt-Reinickendorf;;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34778595;52.57754524;18.02.03;;;
TE023;TEU00023_Det0;TE023_Det_HF1;1.00101E+14;1.00201E+14;Prenzlauer Promenade;zwischen Rothenbachstraße und Brücke;;Nord;HF_R;Hauptfahrbahn rechte Spur;13.42952123;52.57461381;19.02.03;;;
TE023;TEU00023_Det1;TE023_Det_HF2;1.00101E+14;1.00201E+14;Prenzlauer Promenade;zwischen Rothenbachstraße und Brücke;;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.42952123;52.57461381;19.02.03;;;
TE023;TEU00023_Det2;TE023_Det_HF3;1.00101E+14;1.00201E+14;Prenzlauer Promenade;zwischen Rothenbachstraße und Brücke;;Nord;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.42952123;52.57461381;19.02.03;;;
TE026;TEU00026_Det0;TE026_Det_HF1;1.00101E+14;1.00201E+14;Adlergestell;vor Glienicker Weg, in Höhe Haus Nr. 333, EM neben 6. LM nach Brücke;Glienicker Weg;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.55284911;52.42771718;19.02.03;;;
TE026;TEU00026_Det1;TE026_Det_HF2;1.00101E+14;1.00201E+14;Adlergestell;vor Glienicker Weg, in Höhe Haus Nr. 333, EM neben 6. LM nach Brücke;Glienicker Weg;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.55284911;52.42771718;19.02.03;;;
TE026;TEU00026_Det2;TE026_Det_HF3;1.00101E+14;1.00201E+14;Adlergestell;vor Glienicker Weg, in Höhe Haus Nr. 333, EM neben 6. LM nach Brücke;Glienicker Weg;Nordwest;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.55284911;52.42771718;19.02.03;;;
TE038;TEU00038_Det0;TE038_Det_HF1;1.00101E+14;1.00201E+14;Seestraße;zwischen Turiner Straße und Müllerstraße, in Höhe Haus Nr. 53 (gegenüber);Müllerstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.35380019;52.55159764;19.02.03;;;
TE038;TEU00038_Det1;TE038_Det_HF2;1.00101E+14;1.00201E+14;Seestraße;zwischen Turiner Straße und Müllerstraße, in Höhe Haus Nr. 53 (gegenüber);Müllerstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35380019;52.55159764;19.02.03;;;
TE039;TEU00039_Det0;TE039_Det_HF1;1.00101E+14;1.00201E+14;Seestraße;zwischen Groninger Straße und Reinickendorfer Straße;Reinickendorfer Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.3632052;52.55609639;18.02.03;;;
TE039;TEU00039_Det1;TE039_Det_HF2;1.00101E+14;1.00201E+14;Seestraße;zwischen Groninger Straße und Reinickendorfer Straße;Reinickendorfer Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.3632052;52.55609639;18.02.03;;;
TE040;TEU00040_Det0;TE040_Det_HF2;1.00101E+14;1.00201E+14;Müllerstraße;zwischen Seestraße und Ungarnstraße, in Höhe Haus Nr. 42-43;Barfusstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.35147834;52.55081273;19.02.03;;;
TE040;TEU00040_Det1;TE040_Det_HF1;1.00101E+14;1.00201E+14;Müllerstraße;zwischen Seestraße und Ungarnstraße, in Höhe Haus Nr. 42-43;Barfusstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.35147834;52.55081273;19.02.03;;;
TE041;TEU00041_Det0;TE041_Det_HF1;1.00101E+14;1.00201E+14;Müllerstraße;zwischen Tansvaalstraße und Kongostraße, Ecke Kongostraße;;Süd;HF_R;Hauptfahrbahn rechte Spur;13.34717928;52.55311147;20.02.03;;;
TE041;TEU00041_Det1;TE041_Det_HF2;1.00101E+14;1.00201E+14;Müllerstraße;zwischen Tansvaalstraße und Kongostraße, Ecke Kongostraße;;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34717928;52.55311147;20.02.03;;;
TE042;TEU00042_Det0;TE042_Det_HF1;1.00101E+14;1.00201E+14;Markstraße;zwischen Frauenfelder Weg und Ungarnstraße,  in Höhe Haus Nr. 19;Seestraße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.36508315;52.55906387;19.02.03;;;
TE045;TEU00045_Det0;TE045_Det_HF1;1.00101E+14;1.00201E+14;Berliner Straße;zwischen Esplanade und Bornholmer Straße, in Höhe Haus Nr. 74;Bornholmer Straße;Süd;HF_R;Hauptfahrbahn rechte Spur;13.41441319;52.55508704;19.02.03;;;
TE045;TEU00045_Det1;TE045_Det_HF2;1.00101E+14;1.00201E+14;Berliner Straße;zwischen Esplanade und Bornholmer Straße, in Höhe Haus Nr. 74;Bornholmer Straße;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.41441319;52.55508704;19.02.03;;;
TE047;TEU00047_Det0;TE047_Det_HF1;1.00101E+14;1.00201E+14;Malchower Chaussee;zwischen Darßer Straße und Malchow;;Süd;HF_R;Hauptfahrbahn rechte Spur;13.47931197;52.56975219;19.02.03;;;
TE048;TEU00047_Det1;TE048_Det_HF1;1.00101E+14;1.00201E+14;Malchower Chaussee;zwischen  Malchow und Darßer Straße;;Nord;HF_R;Hauptfahrbahn rechte Spur;13.47923485;52.56965869;19.02.03;;;
TE049;TEU00049_Det0;TE049_Det_HF1;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Weißenseer Weg und Vulkanstraße, in Höhe Haus Nr. 204;Vulkanstraße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.47872507;52.53312849;18.02.03;;;
TE049;TEU00049_Det1;TE049_Det_HF2;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Weißenseer Weg und Vulkanstraße, in Höhe Haus Nr. 204;Vulkanstraße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.47872507;52.53312849;18.02.03;;;
TE049;TEU00049_Det2;TE049_Det_HF3;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Weißenseer Weg und Vulkanstraße, in Höhe Haus Nr. 204;Vulkanstraße;Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.47872507;52.53312849;18.02.03;;;
TE050;TEU00049_Det3;TE050_Det_HF1;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber);Weißenseer Weg;West;HF_R;Hauptfahrbahn rechte Spur;13.47888359;52.53327579;18.02.03;;;
TE050;TEU00049_Det4;TE050_Det_HF2;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber);Weißenseer Weg;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.47888359;52.53327579;18.02.03;;;
TE050;TEU00049_Det5;TE050_Det_HF3;1.00101E+14;1.00201E+14;Landsberger Allee;zwischen Vulkanstraße und  Weißenseer Weg, in Höhe Haus Nr. 204 (gegenüber);Weißenseer Weg;West;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.47888359;52.53327579;18.02.03;;;
TE053;TEU00053_Det0;TE053_Det_HF1;1.00101E+14;1.00201E+14;Storkower Straße;zwischen Landsberger Allee und Kniprodestraße, ca. 100 m vor Kniprodestraße, in Höhe Haus Nr. 114 (gegenüber);Kniprodestraße;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.45070114;52.53608824;18.02.03;;;
TE053;TEU00053_Det1;TE053_Det_HF2;1.00101E+14;1.00201E+14;Storkower Straße;zwischen Landsberger Allee und Kniprodestraße, ca. 100 m vor Kniprodestraße, in Höhe Haus Nr. 114 (gegenüber);Kniprodestraße;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.45070114;52.53608824;18.02.03;;;
TE056;TEU00056_Det0;TE056_Det_HF1;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Karlshorster Straße und Emma-Ihrer-Straße, in Höhe Haus Nr. 5;Köpenicker Chaussee;Südost;HF_R;Hauptfahrbahn rechte Spur;13.4789053;52.49977749;18.02.03;;;
TE056;TEU00056_Det1;TE056_Det_HF2;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Karlshorster Straße und Emma-Ihrer-Straße, in Höhe Haus Nr. 5;Köpenicker Chaussee;Südost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.4789053;52.49977749;18.02.03;;;
TE057;TEU00057_Det0;TE057_Det_HF1;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Schlichtallee und Karlshorster Straße, in Höhe Haus Nr. 5 (gegenüber);Ostkreuz;Nordwest;HF_R;Hauptfahrbahn rechte Spur;13.47758377;52.50055542;19.02.03;;;
TE057;TEU00057_Det1;TE057_Det_HF2;1.00101E+14;1.00201E+14;Hauptstraße;zwischen Schlichtallee und Karlshorster Straße, in Höhe Haus Nr. 5 (gegenüber);Ostkreuz;Nordwest;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.47758377;52.50055542;19.02.03;;;
TE060;TEU00060_Det0;TE060_Det_HF1;1.00101E+14;1.00201E+14;Falkenseer Damm;zwischen Flankenschanze und Falkenseer Platz, in Höhe Freiherr-vom-Stein-Oberschule;Falkenseer Platz;Ost;HF_R;Hauptfahrbahn rechte Spur;13.20068075;52.54152097;18.02.03;;;
TE060;TEU00060_Det1;TE060_Det_HF2;1.00101E+14;1.00201E+14;Falkenseer Damm;zwischen Flankenschanze und Falkenseer Platz, in Höhe Freiherr-vom-Stein-Oberschule;Falkenseer Platz;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.20068075;52.54152097;18.02.03;;;
TE061;TEU00061_Det0;TE061_Det_HF2;1.00101E+14;1.00201E+14;Am Treptower Park;zwischen Karpfenteichstraße und Klingerstraße, in Höhe Haus Nr. 52;Köpenicker Landstraße;Südost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.46907899;52.48399008;18.02.03;;;
TE061;TEU00061_Det1;TE061_Det_HF3;1.00101E+14;1.00201E+14;Am Treptower Park;zwischen Karpfenteichstraße und Klingerstraße, in Höhe Haus Nr. 52;Köpenicker Landstraße;Südost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.46907899;52.48399008;18.02.03;;;
TE062;TEU00062_Det0;TE062_Det_HF1;1.00101E+14;1.00201E+14;Puschkinallee;ca. 100 m vor S-Bahn-Brücke;Elsenstraße;West;HF_R;Hauptfahrbahn rechte Spur;13.4632461;52.4916709;19.02.03;;X;Radspur
TE062;TEU00062_Det1;TE062_Det_HF2;1.00101E+14;1.00201E+14;Puschkinallee;ca. 100 m vor S-Bahn-Brücke;Elsenstraße;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.4632461;52.4916709;19.02.03;;;
TE062;TEU00062_Det2;TE062_Det_HF3;1.00101E+14;1.00201E+14;Puschkinallee;ca. 100 m vor S-Bahn-Brücke;Elsenstraße;West;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.4632461;52.4916709;19.02.03;;;
TE063;TEU00063_Det0;TE063_Det_HF1;1.00101E+14;1.00201E+14;Bornholmer Straße;zwischen Seelower Straße und Schönhauser Allee, in Höhe Haus Nr. 90;Schönhauser Allee;Ost;HF_R;Hauptfahrbahn rechte Spur;13.41219397;52.55376205;18.02.03;;;
TE063;TEU00063_Det1;TE063_Det_HF2;1.00101E+14;1.00201E+14;Bornholmer Straße;zwischen Seelower Straße und Schönhauser Allee, in Höhe Haus Nr. 90;Schönhauser Allee;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.41219397;52.55376205;18.02.03;;;
TE064;TEU00064_Det0;TE064_Det_HF1;1.00101E+14;1.00201E+14;Ollenhauer Straße;zwischen Kögelstraße und Großkopfstraße, in Höhe Haus Nr. 16 (gegenüber);Kurt-Schumacher-Platz;Süd;HF_R;Hauptfahrbahn rechte Spur;13.32908423;52.56687425;19.02.03;;;
TE064;TEU00064_Det1;TE064_Det_HF2;1.00101E+14;1.00201E+14;Ollenhauer Straße;zwischen Kögelstraße und Großkopfstraße, in Höhe Haus Nr. 16 (gegenüber);Kurt-Schumacher-Platz;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32908423;52.56687425;19.02.03;;;
TE065;TEU00065_Det0;TE065_Det_HF1;1.00101E+14;1.00201E+14;Ollenhauer Straße;zwischen Großkopfstraße und Kögelstraße, in Höhe Haus Nr. 16;Humboldtstraße;Nord;HF_R;Hauptfahrbahn rechte Spur;13.32917518;52.56719919;18.02.03;;;
TE065;TEU00065_Det1;TE065_Det_HF2;1.00101E+14;1.00201E+14;Ollenhauer Straße;zwischen Großkopfstraße und Kögelstraße, in Höhe Haus Nr. 16;Humboldtstraße;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32917518;52.56719919;18.02.03;;;
TE070;TEU00070_Det0;TE070_Det_HF1;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Knesebeckstraße und Steinplatz, ca. 100 m hinter Ernst-Reuter-Platz;Zoologischer Garten;Süd;HF_R;Hauptfahrbahn rechte Spur;13.32383634;52.51056827;20.03.03;;X;Busspur
TE070;TEU00070_Det1;TE070_Det_HF2;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Knesebeckstraße und Steinplatz, ca. 100 m hinter Ernst-Reuter-Platz;Zoologischer Garten;Süd;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32383634;52.51056827;20.03.03;;;
TE070;TEU00070_Det2;TE070_Det_HF3;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Knesebeckstraße und Steinplatz, ca. 100 m hinter Ernst-Reuter-Platz;Zoologischer Garten;Süd;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.32383634;52.51056827;20.03.03;;;
TE071;TEU00070_Det3;TE071_Det_HF1;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Steinplatz und Knesebeckstraße, ca. 100 m vor Ernst-Reuter-Platz (gegenüber);Ernst-Reuter-Platz;Nord;HF_R;Hauptfahrbahn rechte Spur;13.32410614;52.51057905;20.03.03;;X;Busspur
TE071;TEU00070_Det4;TE071_Det_HF2;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Steinplatz und Knesebeckstraße, ca. 100 m vor Ernst-Reuter-Platz (gegenüber);Ernst-Reuter-Platz;Nord;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.32410614;52.51057905;20.03.03;;;
TE071;TEU00070_Det5;TE071_Det_HF3;1.00101E+14;1.00201E+14;Hardenbergstraße;zwischen Steinplatz und Knesebeckstraße, ca. 100 m vor Ernst-Reuter-Platz (gegenüber);Ernst-Reuter-Platz;Nord;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.32410614;52.51057905;20.03.03;;;
TE072;TEU00072_Det0;TE072_Det_HF1;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Großer Stern und Klopstockstraße, ca. 100 m vor LSA Klopstockstraße, am LM 119;Ernst-Reuter-Platz;West;HF_R;Hauptfahrbahn rechte Spur;13.34300389;52.51409914;20.03.03;;;
TE072;TEU00072_Det1;TE072_Det_HF2;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Großer Stern und Klopstockstraße, ca. 100 m vor LSA Klopstockstraße, am LM 119;Ernst-Reuter-Platz;West;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34300389;52.51409914;20.03.03;;;
TE072;TEU00072_Det2;TE072_Det_HF3;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Großer Stern und Klopstockstraße, ca. 100 m vor LSA Klopstockstraße, am LM 119;Ernst-Reuter-Platz;West;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.34300389;52.51409914;20.03.03;;;
TE073;TEU00073_Det0;TE073_Det_HF1;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Klopstockstraße und Großer Stern, ca. 100 m nach LSA Klopstockstraße, am LM 114;Brandenburger Tor;Ost;HF_R;Hauptfahrbahn rechte Spur;13.34206363;52.5138908;20.03.03;;;
TE073;TEU00073_Det1;TE073_Det_HF2;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Klopstockstraße und Großer Stern, ca. 100 m nach LSA Klopstockstraße, am LM 114;Brandenburger Tor;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.34206363;52.5138908;20.03.03;;;
TE073;TEU00073_Det2;TE073_Det_HF3;1.00101E+14;1.00201E+14;Straße des 17. Juni;zwischen Klopstockstraße und Großer Stern, ca. 100 m nach LSA Klopstockstraße, am LM 114;Brandenburger Tor;Ost;HF_3vR;Hauptfahrbahn, 3. Spur von rechts;13.34206363;52.5138908;20.03.03;;;
TE074;TEU00061_Det2;TE074_Det_HF1;1.00101E+14;1.00201E+14;Am Treptower Park;zwischen Karpfenteichstraße und Klingerstraße, in Höhe Haus Nr. 52;Köpenicker Landstraße;Südost;HF_R;Hauptfahrbahn rechte Spur;13.46903234;52.48396189;18.02.03;;;
TE075;TEU00075_Det1;TE075_Det_HF1;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113;Potsdamer Straße;Ost;HF_R;Hauptfahrbahn rechte Spur;13.36905504;52.507086;01.03.03;;;
TE075;TEU00075_Det2;TE075_Det_HF2;1.00101E+14;1.00201E+14;Potsdamer Straße;zwischen Reichspietschufer und Sigismundstraße, ca. 50 m hinter Reichpietschufer, am LM 113;Potsdamer Straße;Ost;HF_2vR;Hauptfahrbahn, 2. Spur von rechts;13.36905504;52.507086;01.03.03;;;
